"ID";"Tipo";"Estado";"Data da solicitação";"Software/componente";"Assunto";"Autor";"Idade";"Data do fechamento"
"NEW-3409";"Nova funcionalidade";"OFF";"07/10/2011";"Facture-e";"Geração do XML do CT-e";"Breno";130;"13/02/2012"
"CHG-3413";"Mudança";"OFF";"10/10/2011";"School (desktop)";"Responsáveis pelo aluno";"Robson Pacífico";105;"19/01/2012"
"BUG-3414";"Falha/erro";"OFF";"10/10/2011";"Monnae";"Configuração de Modelo de Impressão de Boleto";"Carlos Henrique";31;"09/11/2011"
"CHG-3415";"Mudança";"OFF";"10/10/2011";"Monnae";"Modificar o método de impressão de cheques e boletos";"Carlos Fim";343;"17/09/2012"
"BUG-3419";"Falha/erro";"OFF";"11/10/2011";"Facture-e";"Erro ao cadastrar composição do produto";"Breno";8;"19/10/2011"
"NEW-3421";"Nova funcionalidade";"OFF";"11/10/2011";"Facture-e";"Incluir opções de movimentação de estoque nas Naturezas de Operação";"Carlos Fim";21;"01/11/2011"
"CHG-3422";"Mudança";"OFF";"11/10/2011";"Facture-e";"Modificar o layout da interface de Naturezas de Operação";"Carlos Fim";21;"01/11/2011"
"NEW-3423";"Nova funcionalidade";"OFF";"11/10/2011";"Facture-e";"Disponibilizar arquivo XML e Cópia DANFE da NFe em nosso servidor";"Jardel";300;"06/08/2012"
"NEW-3424";"Nova funcionalidade";"ACE";"11/10/2011";"School (desktop)";"Livro de ocorrências";"Jardel";554;
"CHG-3425";"Mudança";"ABE";"11/10/2011";"Facture-e";"Dividir a visualização do estoque dos produtos";"Carlos Fim";554;
"CHG-3426";"Mudança";"ABE";"11/10/2011";"Facture-e";"Registrar as movimentações do estoque de acordo com a Natureza de Operação";"Carlos Fim";554;
"NEW-3427";"Nova funcionalidade";"ABE";"11/10/2011";"Facture-e";"Criar mecanismo de retirada de mercadorias";"Carlos Fim";554;
"NEW-3433";"Nova funcionalidade";"OFF";"13/10/2011";"Facture-e";"Criar o livro ""Registro de Controle da Produção e do Estoque""";"Carlos Fim";20;"01/11/2011"
"CHG-3434";"Mudança";"OFF";"13/10/2011";"Facture-e";"Localizar a partir da digitação das primeiras letras";"Uiaciane";281;"20/07/2012"
"CHG-3446";"Mudança";"OFF";"14/10/2011";"School (desktop)";"Adequar as turmas multi ao envio do censo escolar";"Gabrielle";245;"15/06/2012"
"BUG-3447";"Falha/erro";"OFF";"17/10/2011";"Facture-e";"Importação de XML";"Leandro";3;"19/10/2011"
"BUG-3448";"Falha/erro";"OFF";"17/10/2011";"Facture-e";"Falha ao tentar visualizar ou alterar um Conhecimento de Transporte";"Robson Pacífico";3;"19/10/2011"
"BUG-3458";"Falha/erro";"OFF";"17/10/2011";"Facture-e";"Arquivo 74 do Sintegra";"Carlos Henrique";2;"19/10/2011"
"NEW-3459";"Nova funcionalidade";"OFF";"17/10/2011";"School (desktop)";"Visualizar a ata antes de finalizar a turma";"Diego";31;"17/11/2011"
"CHG-3460";"Mudança";"OFF";"17/10/2011";"Monnae";"Erro de Grafia em Relatório";"Carlos Henrique";24;"09/11/2011"
"BUG-3461";"Falha/erro";"OFF";"17/10/2011";"Facture-e";"Modelo de CTRC Eletrônico";"Leandro";2;"19/10/2011"
"BUG-3462";"Falha/erro";"OFF";"17/10/2011";"Facture-e";"CFOP 5934";"Leandro";2;"19/10/2011"
"NEW-3463";"Nova funcionalidade";"OFF";"18/10/2011";"Facture-e";"Criar duas configurações no cadastro do emitente.";"Flávio Delesposte";80;"05/01/2012"
"NEW-3464";"Nova funcionalidade";"OFF";"18/10/2011";"Facture-e";"Criar configurações na tela de emissão do PIS-COFINS";"Flávio Delesposte";80;"05/01/2012"
"NEW-3465";"Nova funcionalidade";"OFF";"18/10/2011";"Facture-e";"Criar no sistema uma tabela para código do gênero do item.";"Flávio Delesposte";80;"05/01/2012"
"CHG-3475";"Mudança";"OFF";"19/10/2011";"Facture-e";"Mudança ao cancelar o envio de e-mail ao Destinatário";"Uiaciane";147;"14/03/2012"
"NEW-3479";"Nova funcionalidade";"ADI";"19/10/2011";"Sicopri";"Relatório de Notas Fiscais por lote.";"Robson Pacífico";546;
"BUG-3470";"Falha/erro";"OFF";"19/10/2011";"Facture-e";"Duplicidade NFE";"Carlos Henrique";118;"13/02/2012"
"CHG-3474";"Mudança";"OFF";"19/10/2011";"Facture-e";"Número de execuções do validador de pin";"Uiaciane";30;"18/11/2011"
"CHG-3476";"Mudança";"OFF";"19/10/2011";"School (desktop)";"Adequação do Histórico e da Ficha individual do Aluno";"Uiaciane";30;"18/11/2011"
"NEW-3477";"Nova funcionalidade";"OFF";"19/10/2011";"School (desktop)";"Criar no sistema modelo de oficio, procuração";"Uiaciane";30;"18/11/2011"
"REF-3478";"Refatoração";"OFF";"19/10/2011";"Facture-e";"Organização Schemas XML";"Breno";117;"13/02/2012"
"BUG-3519";"Falha/erro";"OFF";"20/10/2011";"Monnae";"Combo do grid de plano de contas";"Leandro";21;"09/11/2011"
"NEW-3521";"Nova funcionalidade";"ABE";"21/10/2011";"School (web)";"Gráfico de Rendimento de Alunos";"Robson Pacífico";544;
"REF-3520";"Refatoração";"OFF";"21/10/2011";"Facture-e";"Definir classe responsável pela exibição de relatórios";"Carlos Fim";12;"01/11/2011"
"BUG-3528";"Falha/erro";"OFF";"25/10/2011";"Sicopri";"Atualização da data da última nota do produtor";"Evandro";136;"08/03/2012"
"BUG-3530";"Falha/erro";"OFF";"26/10/2011";"Sicopri";"Exclusão de um processo";"Leandro";135;"08/03/2012"
"BUG-3532";"Falha/erro";"OFF";"26/10/2011";"Monnae";"Erro ao digitar ponto no campo RG no cadastro de cliente";"Uiaciane";15;"09/11/2011"
"CHG-3536";"Mudança";"OFF";"27/10/2011";"Facture-e";"Alteração de Schema XML da NF-e";"Breno";5;"01/11/2011"
"REF-3541";"Refatoração";"OFF";"28/10/2011";"Facture-e";"Refatorar os tratamentos de exceções";"Breno";266;"20/07/2012"
"BUG-3540";"Falha/erro";"OFF";"28/10/2011";"School (desktop)";"Erro ao sair do campo Peso no cadastro de Bimestres";"Gabrielle";13;"09/11/2011"
"NEW-3546";"Nova funcionalidade";"ADI";"31/10/2011";"Monnae";"Orçamento";"Carlos Fim";534;
"NEW-3547";"Nova funcionalidade";"ADI";"31/10/2011";"Monnae";"Repetição automática de títulos";"Carlos Fim";534;
"CHG-3548";"Mudança";"OFF";"31/10/2011";"Monnae";"Saldo inicial em conta bancária";"Carlos Fim";38;"08/12/2011"
"CHG-3550";"Mudança";"OFF";"03/11/2011";"Facture-e";"Adaptação da versão 1.0.2 para 1.03 da EFD/PIS-COFINS";"Flávio Delesposte";128;"09/03/2012"
"BUG-3555";"Falha/erro";"OFF";"03/11/2011";"Facture-e";"Rejeição Total do PIS diferente do somatório dos itens";"Breno";5;"07/11/2011"
"BUG-3571";"Falha/erro";"OFF";"04/11/2011";"School (desktop)";"Erro no Relatório de Frequência de Alunos por Localidade";"Gabrielle";6;"09/11/2011"
"BUG-3572";"Falha/erro";"OFF";"04/11/2011";"Monnae";"Erro após realizar a baixa parcial de uma conta";"Uiaciane";6;"09/11/2011"
"CHG-3574";"Mudança";"OFF";"07/11/2011";"Facture-e";"Aumentar casas decimais das alíquotas do PIS/COFINS";"Carlos Fim";60;"05/01/2012"
"BUG-3575";"Falha/erro";"OFF";"07/11/2011";"Monnae";"Erro ao tentar dar baixa no titulo com data Anterior a Data de Emissão do Titulo";"Uiaciane";32;"08/12/2011"
"BUG-3576";"Falha/erro";"OFF";"07/11/2011";"Sicopri";"Numeração de Processo";"Carlos Henrique";123;"08/03/2012"
"CHG-3577";"Mudança";"OFF";"07/11/2011";"Sicopri";"Desobrigar campo série em Pedido de Talão";"Carlos Henrique";44;"21/12/2011"
"BUG-3578";"Falha/erro";"OFF";"07/11/2011";"Facture-e";"Tratamento em caso de duplicidade";"Breno";128;"14/03/2012"
"BUG-3580";"Falha/erro";"OFF";"07/11/2011";"Facture-e";"Tratar a seleção de itens com  Alíquotas do Pis e Cofins com 5 e 2 casas decimais.";"Flávio Delesposte";66;"12/01/2012"
"NEW-3589";"Nova funcionalidade";"OFF";"08/11/2011";"School (desktop)";"Crítica de consistência do Censo para o aluno";"Gabrielle";221;"15/06/2012"
"CHG-3590";"Mudança";"OFF";"08/11/2011";"School (desktop)";"Inserir campos do censo nos grids de consultas";"Gabrielle";221;"15/06/2012"
"CHG-3591";"Mudança";"CAN";"08/11/2011";"School (desktop)";"Criar cursos pré-definidos";"Gabrielle";526;
"BUG-3592";"Falha/erro";"OFF";"08/11/2011";"Monnae";"Falha ao realizar agrupamentos";"Carlos Henrique";3;"09/11/2011"
"CHG-3594";"Mudança";"OFF";"08/11/2011";"School (desktop)";"Mudança na forma de gerar os comandos para atualização na web";"Carlos Fim";141;"28/03/2012"
"CHG-3595";"Mudança";"OFF";"08/11/2011";"School (web)";"Modificar a atualização dos dados na web";"Carlos Fim";142;"28/03/2012"
"CHG-3596";"Mudança";"OFF";"08/11/2011";"School (desktop)";"Modificar a atualização dos dados na web";"Carlos Fim";141;"28/03/2012"
"CHG-3597";"Mudança";"OFF";"08/11/2011";"School (desktop)";"Mensagem de incompatibilidade de versão entre Aplicativo e DB";"Jardel";76;"23/01/2012"
"NEW-3598";"Nova funcionalidade";"OFF";"10/11/2011";"Facture-e";"Criar dois campos no cadastro do item da nota fiscal";"Flávio Delesposte";57;"05/01/2012"
"BUG-3599";"Falha/erro";"OFF";"10/11/2011";"School (desktop)";"Erro na Carteira Estudantil";"Uiaciane";1;"10/11/2011"
"NEW-3601";"Nova funcionalidade";"OFF";"10/11/2011";"Facture-e";"Criar um campo natureza do frete no cadastro de conhecimento de transporte";"Flávio Delesposte";57;"05/01/2012"
"REF-3603";"Refatoração";"OFF";"10/11/2011";"Monnae";"Excluir arquivos não utilizados do projeto";"Carlos Fim";29;"08/12/2011"
"BUG-3604";"Falha/erro";"OFF";"10/11/2011";"Monnae";"Erro ao tentar conectar em um banco de dados inexistente";"Carlos Fim";29;"08/12/2011"
"CHG-3605";"Mudança";"OFF";"10/11/2011";"Monnae";"Separar as interfaces de opções de relatório";"Carlos Fim";29;"08/12/2011"
"REF-3607";"Refatoração";"OFF";"10/11/2011";"Monnae";"Refatorar a geração de relatórios";"Carlos Fim";29;"08/12/2011"
"BUG-3608";"Falha/erro";"OFF";"10/11/2011";"Facture-e";"Campo CIF/FOB no sistema";"Carlos Henrique";120;"09/03/2012"
"REF-3610";"Refatoração";"OFF";"11/11/2011";"Monnae";"Tipos enumerados";"Carlos Fim";28;"08/12/2011"
"CHG-3612";"Mudança";"OFF";"11/11/2011";"School (desktop)";"Gráficos em escala de cinza";"Diego";39;"19/12/2011"
"CHG-3613";"Mudança";"OFF";"11/11/2011";"School (desktop)";"Modificações na Ficha de Matrícula";"Diego";39;"19/12/2011"
"CHG-3614";"Mudança";"OFF";"11/11/2011";"School (desktop)";"Novo modelo de histórico";"Diego";39;"19/12/2011"
"CHG-3618";"Mudança";"OFF";"11/11/2011";"Sicopri";"Mudança no Requerimento";"Carlos Henrique";235;"03/07/2012"
"BUG-3619";"Falha/erro";"OFF";"14/11/2011";"Monnae";"Campo Grupo";"Leandro";25;"08/12/2011"
"BUG-3620";"Falha/erro";"OFF";"14/11/2011";"Facture-e";"Atualização da tabela de CFOPs com possível problema";"Breno";4;"17/11/2011"
"BUG-3621";"Falha/erro";"OFF";"14/11/2011";"Facture-e";"Problemas nos campos de Alíquota do PIS ST e COFINS ST";"Breno";10;"17/11/2011"
"CHG-3624";"Mudança";"OFF";"14/11/2011";"Monnae";"Relatório de Contas Pagar e Receber";"Leandro";51;"04/01/2012"
"BUG-3626";"Falha/erro";"OFF";"14/11/2011";"Facture-e";"Nota fiscal de registro de saída";"Flávio Delesposte";94;"15/02/2012"
"NEW-3628";"Nova funcionalidade";"OFF";"16/11/2011";"School (desktop)";"Permitir a definição de um modelo de histórico específico para cada curso";"Carlos Fim";34;"19/12/2011"
"CHG-3629";"Mudança";"OFF";"16/11/2011";"Facture-e";"Mensagem de incompatibilidade de versão entre Aplicativo e DB";"Carlos Fim";89;"13/02/2012"
"CHG-3630";"Mudança";"OFF";"16/11/2011";"Monnae";"Mensagem de incompatibilidade de versão entre Aplicativo e DB";"Carlos Fim";55;"09/01/2012"
"CHG-3631";"Mudança";"OFF";"16/11/2011";"Sicopri";"Mensagem de incompatibilidade de versão entre Aplicativo e DB";"Carlos Fim";89;"13/02/2012"
"BUG-3633";"Falha/erro";"OFF";"17/11/2011";"School (desktop)";"Caminho do banco web nas configurações";"Gabrielle";6;"18/11/2011"
"CHG-3635";"Mudança";"OFF";"17/11/2011";"Monnae";"Saldo real e saldo bancário no grid de Movimentação Bancária";"Carlos Fim";48;"04/01/2012"
"BUG-3643";"Falha/erro";"OFF";"18/11/2011";"Monnae";"Transferência";"Leandro";21;"08/12/2011"
"CHG-3645";"Mudança";"ADI";"18/11/2011";"Sicopri";"Opção de CNPJ no cadastro de produtor.";"Rogério Rezende";516;
"REF-3646";"Refatoração";"OFF";"21/11/2011";"Facture-e";"Unificar a troca do Enter para Tab em apenas uma função";"Breno";85;"13/02/2012"
"REF-3647";"Refatoração";"OFF";"21/11/2011";"Monnae";"Muda Foco";"Leandro";18;"08/12/2011"
"REF-3648";"Refatoração";"OFF";"21/11/2011";"Monnae";"Tipos enumerados";"Leandro";18;"08/12/2011"
"REF-3649";"Refatoração";"OFF";"21/11/2011";"Facture-e";"Organizar os Enumerators";"Breno";224;"02/07/2012"
"CHG-3652";"Mudança";"OFF";"22/11/2011";"Facture-e";"Alteração na numeração da última nota emitida ao Importar XML";"Carlos Henrique";44;"05/01/2012"
"BUG-3653";"Falha/erro";"OFF";"22/11/2011";"Facture-e";"O sistema não está gerando informações do EFD/PIS-COFINS referente a notas fiscais que foram emitidas em um mês e canceladas no outro.";"Flávio Delesposte";108;"09/03/2012"
"BUG-3654";"Falha/erro";"OFF";"23/11/2011";"Facture-e";"O sistema não está gerando informações do EFD/PIS-COFINS referente a notas fiscais eletrônicas incluídas em um mês e enviadas em outro.";"Flávio Delesposte";108;"09/03/2012"
"NEW-3655";"Nova funcionalidade";"OFF";"23/11/2011";"Facture-e";"Permitir selecionar uma Nota Fiscal no cadastro ou alteração de um Conhecimento de Transporte";"Breno";223;"02/07/2012"
"REF-3659";"Refatoração";"OFF";"23/11/2011";"Facture-e";"Realizar refatoração na classe FactureUtils";"Breno";222;"02/07/2012"
"BUG-3660";"Falha/erro";"OFF";"23/11/2011";"Facture-e";"O sistema está apresentando um erro ao gerar o arquivo XML para o destinatário.";"Flávio Delesposte";85;"15/02/2012"
"NEW-3661";"Nova funcionalidade";"OFF";"24/11/2011";"Facture-e";"Criação do CT-e de complemento";"Breno";81;"13/02/2012"
"CHG-3664";"Mudança";"OFF";"25/11/2011";"Facture-e";"Saldo anterior no livro de produção e estoque";"Carlos Fim";42;"05/01/2012"
"BUG-3665";"Falha/erro";"OFF";"25/11/2011";"Facture-e";"Notas canceladas no livro de produção e estoque";"Carlos Fim";42;"05/01/2012"
"CHG-3666";"Mudança";"OFF";"25/11/2011";"Facture-e";"Primeira folha do livro de produção e estoque";"Carlos Fim";42;"05/01/2012"
"CHG-3667";"Mudança";"ADI";"25/11/2011";"Facture-e";"Exibir movimentações de um estoque específico";"Carlos Fim";509;
"NEW-3668";"Nova funcionalidade";"OFF";"25/11/2011";"Facture-e";"Implementar o Registro 0111 do EFD PIS/COFINS";"Breno";42;"05/01/2012"
"NEW-3669";"Nova funcionalidade";"OFF";"25/11/2011";"Facture-e";"Adicionar os campos de Alíquota e Valor do PIS/COFINS diferente para o SPED";"Breno";42;"05/01/2012"
"CHG-3670";"Mudança";"OFF";"25/11/2011";"Facture-e";"Permitir configurar identificação do Item no registro 0200 pelo Código do Produto ou Referência";"Breno";42;"05/01/2012"
"NEW-3671";"Nova funcionalidade";"OFF";"25/11/2011";"Facture-e";"Configuração para identificar CST de entrada e saída";"Breno";130;"02/04/2012"
"REF-3672";"Refatoração";"OFF";"25/11/2011";"Facture-e";"Refatorar a classe TGerenciadorRelatorio";"Carlos Fim";188;"31/05/2012"
"BUG-3676";"Falha/erro";"OFF";"25/11/2011";"Monnae";"Atualização dos grid's.";"Robson Pacífico";40;"04/01/2012"
"BUG-3681";"Falha/erro";"OFF";"28/11/2011";"Facture-e";"Iten de menu inexistente";"Carlos Fim";78;"13/02/2012"
"BUG-3682";"Falha/erro";"OFF";"28/11/2011";"Facture-e";"Erro ao limpar filtro de uma coluna específica";"Carlos Fim";80;"15/02/2012"
"NEW-3686";"Nova funcionalidade";"OFF";"28/11/2011";"Monnae";"Opção de fechar a tela de relatórios ao exibir";"Leandro";11;"08/12/2011"
"BUG-3688";"Falha/erro";"OFF";"29/11/2011";"Facture-e";"O sistema permite colar um números negativos nos campos de valor";"Uiaciane";106;"14/03/2012"
"CHG-3692";"Mudança";"OFF";"01/12/2011";"Sicopri";"Relatório de notas não enviadas em ordem alfabética";"Carlos Fim";99;"08/03/2012"
"CHG-3693";"Mudança";"ADI";"01/12/2011";"Sicopri";"Impedir o cadastro de notas fiscais não registradas";"Carlos Fim";503;
"BUG-3697";"Falha/erro";"OFF";"01/12/2011";"Monnae";"Data de Recebimento Incorreta ao Baixar título Parcialmente";"Carlos Henrique";34;"04/01/2012"
"BUG-3703";"Falha/erro";"OFF";"05/12/2011";"Sicopri";"Substituição de Inscrição Estadual ao concluir processo de AIDF";"Robson Pacífico";158;"10/05/2012"
"CHG-3709";"Mudança";"OFF";"06/12/2011";"Geagro";"Ícones dos módulos";"Evandro";168;"21/05/2012"
"REF-3710";"Refatoração";"OFF";"06/12/2011";"Monnae";"Métodos pertinentes a própria classe";"Leandro";3;"08/12/2011"
"REF-3711";"Refatoração";"OFF";"06/12/2011";"Monnae";"Cursors do mouse";"Leandro";3;"08/12/2011"
"BUG-3712";"Falha/erro";"OFF";"06/12/2011";"Facture-e";"Erro no campo dada do relatório de estoque do Facture-e";"Flávio Delesposte";72;"15/02/2012"
"BUG-3713";"Falha/erro";"OFF";"06/12/2011";"Facture-e";"Erro ao selecionar um componente do produto";"Flávio Delesposte";72;"15/02/2012"
"CHG-3722";"Mudança";"OFF";"06/12/2011";"Sicopri";"Inclusão de novo campo na FACA.";"Rogério Rezende";94;"08/03/2012"
"BUG-3723";"Falha/erro";"OFF";"07/12/2011";"Monnae";"Não é permitido digitar vírgula no cadastro de Fornecedores";"Uiaciane";2;"08/12/2011"
"BUG-3725";"Falha/erro";"OFF";"08/12/2011";"Monnae";"Configurações de módulos";"Leandro";1;"08/12/2011"
"NEW-3726";"Nova funcionalidade";"OFF";"08/12/2011";"Facture-e";"Detalhamento do CT-e do tipo Anulação de Valores";"Breno";68;"13/02/2012"
"CHG-3728";"Mudança";"OFF";"08/12/2011";"Facture-e";"verificar os cadastros de veículos";"Breno";67;"13/02/2012"
"NEW-3730";"Nova funcionalidade";"OFF";"08/12/2011";"Sicopri";"Aviso de uso do sistema";"Jardel";32;"09/01/2012"
"CHG-3732";"Mudança";"OFF";"09/12/2011";"Monnae";"Posição das telas de cadastro e demais telas";"Leandro";26;"04/01/2012"
"CHG-3733";"Mudança";"OFF";"09/12/2011";"Monnae";"Mover a criação do Plano de Contas para as configurações do sistema";"Carlos Fim";328;"01/11/2012"
"BUG-3734";"Falha/erro";"OFF";"09/12/2011";"Monnae";"Erro de português nas configurações";"Leandro";26;"04/01/2012"
"BUG-3735";"Falha/erro";"OFF";"09/12/2011";"Monnae";"Tela de cadastro de plano de contas";"Leandro";26;"04/01/2012"
"CHG-3736";"Mudança";"OFF";"09/12/2011";"Monnae";"Mover a criação das contas bancárias para as configurações do sistema";"Carlos Fim";328;"01/11/2012"
"CHG-3737";"Mudança";"OFF";"09/12/2011";"Monnae";"Ajuste na interface";"Leandro";26;"04/01/2012"
"CHG-3738";"Mudança";"OFF";"09/12/2011";"Monnae";"Novo mecanismo de conciliação bancária";"Carlos Fim";26;"04/01/2012"
"CHG-3739";"Mudança";"OFF";"12/12/2011";"Facture-e";"Fazer o merge da tela de configurações";"Breno";63;"13/02/2012"
"REF-3743";"Refatoração";"OFF";"13/12/2011";"School (desktop)";"Criação de alguns tipos enumerados";"Gabrielle";7;"19/12/2011"
"BUG-3745";"Falha/erro";"OFF";"13/12/2011";"Facture-e";"Impressão do Conhecimento de Transporte no SPED";"Breno";23;"05/01/2012"
"BUG-3746";"Falha/erro";"OFF";"13/12/2011";"Facture-e";"Atribuir valor em branco no campo Código de Enquadramento do IPI no registro C170";"Breno";23;"05/01/2012"
"BUG-3747";"Falha/erro";"OFF";"13/12/2011";"Facture-e";"Erro na importação de uma Cancelamento de NF-e";"Breno";23;"05/01/2012"
"CHG-3748";"Mudança";"OFF";"14/12/2011";"School (desktop)";"Campo ""Cidade"" na aba Escola dos Históricos";"Carlos Henrique";40;"19/01/2012"
"CHG-3750";"Mudança";"OFF";"14/12/2011";"Facture-e";"Identificação de possuidores no Livro de Produção e Estoque";"Carlos Fim";22;"05/01/2012"
"BUG-3755";"Falha/erro";"OFF";"14/12/2011";"School (desktop)";"Erro ao salvar notas da turma";"Gabrielle";5;"19/12/2011"
"BUG-3761";"Falha/erro";"OFF";"15/12/2011";"School (desktop)";"Erro ao finalizar uma turma";"Gabrielle";4;"19/12/2011"
"REF-3762";"Refatoração";"OFF";"16/12/2011";"School (desktop)";"Criar e ajustar os tipos enumerados no sistema";"Gabrielle";38;"19/01/2012"
"BUG-3763";"Falha/erro";"OFF";"16/12/2011";"Sicopri";"Condição do produtor";"Rogério Rezende";265;"05/09/2012"
"NEW-3764";"Nova funcionalidade";"OFF";"16/12/2011";"Geagro";"Protocolo no controle de processos";"Rogério Rezende";203;"06/07/2012"
"NEW-3766";"Nova funcionalidade";"OFF";"19/12/2011";"Facture-e";"Implementar o envio automático e o backup por email do CT-e";"Breno";57;"13/02/2012"
"NEW-3767";"Nova funcionalidade";"OFF";"19/12/2011";"Facture-e";"Implementar o cancelamento de CT-e";"Breno";57;"13/02/2012"
"NEW-3768";"Nova funcionalidade";"OFF";"19/12/2011";"Facture-e";"Implementar a inutilização de numeração de CT-e";"Breno";57;"13/02/2012"
"CHG-3769";"Mudança";"OFF";"19/12/2011";"School (desktop)";"Adequar o sistema à exportação da Situação do Aluno 2011";"Gabrielle";35;"19/01/2012"
"NEW-3770";"Nova funcionalidade";"OFF";"19/12/2011";"School (web)";"Gráfico de rendimento de alunos que possuem bolsa família";"Carlos Fim";228;"02/08/2012"
"NEW-3779";"Nova funcionalidade";"OFF";"20/12/2011";"School (desktop)";"Inclusão de históricos para alunos não-matriculados";"Diego";34;"23/01/2012"
"CHG-3781";"Mudança";"OFF";"21/12/2011";"Monnae";"Revisar os métodos de desenho dos grids";"Carlos Fim";316;"01/11/2012"
"NEW-3785";"Nova funcionalidade";"OFF";"22/12/2011";"Facture-e";"Cancelamento da NF-e como evento da Nota Fiscal Eletrônica - Nota técnica 2011/006";"Breno";203;"12/07/2012"
"NEW-3786";"Nova funcionalidade";"OFF";"22/12/2011";"Facture-e";"Nota Técnica 2011/002";"Breno";53;"13/02/2012"
"NEW-3787";"Nova funcionalidade";"OFF";"22/12/2011";"Facture-e";"Nota técnica 2011/003, divulga o pacote de liberação do CT-e versão 1.04b";"Breno";53;"13/02/2012"
"NEW-3789";"Nova funcionalidade";"OFF";"23/12/2011";"Geagro";"Mapas";"Evandro";441;"07/03/2013"
"REF-3790";"Refatoração";"OFF";"23/12/2011";"School (web)";"Modificar nomes de classes e pacotes";"Carlos Fim";41;"01/02/2012"
"REF-3791";"Refatoração";"OFF";"23/12/2011";"School (web)";"Uso de constantes";"Carlos Fim";41;"01/02/2012"
"REF-3792";"Refatoração";"OFF";"23/12/2011";"School (web)";"Remover códigos e componentes não utilizados";"Carlos Fim";41;"01/02/2012"
"CHG-3793";"Mudança";"OFF";"23/12/2011";"School (web)";"Ajustes nos menus do sistema";"Carlos Fim";132;"02/05/2012"
"NEW-3794";"Nova funcionalidade";"OFF";"23/12/2011";"School (web)";"Reativar o Google Analytics";"Carlos Fim";41;"01/02/2012"
"NEW-3795";"Nova funcionalidade";"OFF";"23/12/2011";"School (web)";"Log de erros";"Carlos Fim";41;"01/02/2012"
"REF-3797";"Refatoração";"OFF";"23/12/2011";"Facture-e";"Refatoração nos Documentos de Transporte Anterior";"Breno";53;"13/02/2012"
"NEW-3798";"Nova funcionalidade";"OFF";"23/12/2011";"Facture-e";"Implementar informações Relativas ao PIS/COFINS no CT-e";"Breno";78;"09/03/2012"
"NEW-3801";"Nova funcionalidade";"ADI";"26/12/2011";"Geagro";"Anexar documentos no cadastro de atendimentos";"Evandro";478;
"NEW-3806";"Nova funcionalidade";"OFF";"27/12/2011";"Facture-e";"Guardar em banco de dados os XMLs";"Breno";49;"13/02/2012"
"BUG-3809";"Falha/erro";"OFF";"27/12/2011";"Sicopri";"Atualização automática do cadastro do produtor através da finalização de um processo no controle de processos.";"Rogério Rezende";73;"08/03/2012"
"CHG-3810";"Mudança";"OFF";"27/12/2011";"School (desktop)";"Segunda logo em atestados e declarações.";"Rogério Rezende";387;"16/01/2013"
"CHG-3811";"Mudança";"OFF";"27/12/2011";"School (desktop)";"Aumentar o tamanho do letra na ficha de matrícula";"Diego";387;"16/01/2013"
"REF-3822";"Refatoração";"OFF";"02/01/2012";"Facture-e";"Atualização do banco de dados";"Breno";43;"13/02/2012"
"CHG-3853";"Mudança";"OFF";"04/01/2012";"School (desktop)";"Criar o campo Observação no Formulário de Matricula";"Uiaciane";349;"18/12/2012"
"NEW-3854";"Nova funcionalidade";"OFF";"04/01/2012";"Facture-e";"Criar o RECIBO DE PAGAMENTO A AUTÔNOMO - RPA";"Uiaciane";54;"27/02/2012"
"CHG-3866";"Mudança";"OFF";"05/01/2012";"School (web)";"Modificar o componente de geração de gráficos";"Carlos Fim";210;"02/08/2012"
"CHG-3867";"Mudança";"OFF";"05/01/2012";"School (web)";"Modificar o componente de geração de relatórios";"Carlos Fim";210;"02/08/2012"
"CHG-3870";"Mudança";"OFF";"06/01/2012";"Monnae";"Mudança no Relatório de Contas a Pagar/Receber";"Uiaciane";301;"01/11/2012"
"CHG-3874";"Mudança";"OFF";"06/01/2012";"Facture-e";"Aumentar o campo informações complementares";"Diego";88;"02/04/2012"
"REF-3875";"Refatoração";"OFF";"06/01/2012";"Facture-e";"Refatoração e implementação de log de ações";"Breno";117;"02/05/2012"
"CHG-3882";"Mudança";"OFF";"09/01/2012";"School (desktop)";"Alterar a aparência da tela de Configurações";"Gabrielle";14;"19/01/2012"
"NEW-3886";"Nova funcionalidade";"OFF";"09/01/2012";"School (web)";"Log de utilização";"Carlos Fim";23;"01/02/2012"
"NEW-3895";"Nova funcionalidade";"OFF";"12/01/2012";"Facture-e";"Implementar a contingência de CT-e";"Breno";33;"13/02/2012"
"REF-3896";"Refatoração";"OFF";"12/01/2012";"Facture-e";"Integrar a geração do DANFE ao Facture-e";"Carlos Fim";82;"02/04/2012"
"CHG-3903";"Mudança";"OFF";"13/01/2012";"Facture-e";"Bloquear cancelamento de NF-e após 24 horas";"Breno";81;"02/04/2012"
"CHG-3904";"Mudança";"OFF";"13/01/2012";"Monnae";"Tratamento de erros após queda na conexão com o banco de dados";"Carlos Fim";27;"09/01/2012"
"BUG-3905";"Falha/erro";"OFF";"13/01/2012";"Facture-e";"Facture-e apresenta erros intermitentes na inclusão de NF-e";"Breno";46;"27/02/2012"
"REF-3910";"Refatoração";"OFF";"16/01/2012";"School (web)";"Mudança na estrutura das classes DAO";"Eduardo";457;"01/02/2012"
"CHG-3927";"Mudança";"OFF";"17/01/2012";"School (desktop)";"Criar opções no relatório de Alunos Isentos do Censo";"Gabrielle";6;"19/01/2012"
